Test_Name,Timestamp,GPU_ID,Temp_Core(C),Temp_Mem(C),Power(W),Clock(MHz),Fan(%),Volts_Core(mV),Volts_SoC(mV),PCIe_Gen,PCIe_Width,Throttle_Reason
baseline_metrics,0.01,0,35,0,62.017,1080,0,0,0,4,16,Idle
baseline_metrics,1.01,0,36,0,75.833,1740,0,0,0,4,16,None
baseline_metrics,2.01,0,37,0,86.983,1740,0,0,0,4,16,None
baseline_metrics,3.01,0,37,0,86.921,1740,0,0,0,4,16,None
baseline_metrics,4.02,0,37,0,88.301,1740,0,0,0,4,16,None
baseline_metrics,5.02,0,37,0,87.571,1740,0,0,0,4,16,None
baseline_metrics,6.02,0,37,0,86.939,1740,0,0,0,4,16,None
baseline_metrics,7.02,0,37,0,87.036,1740,0,0,0,4,16,None
baseline_metrics,8.02,0,37,0,87.036,1740,0,0,0,4,16,None
baseline_metrics,9.09,0,37,0,87.036,1740,0,0,0,4,16,None
baseline_metrics,10.09,0,38,0,87.085,1740,0,0,0,4,16,None
baseline_metrics,11.09,0,38,0,89.178,1740,0,0,0,4,16,None
baseline_metrics,12.1,0,38,0,88.156,1740,0,0,0,4,16,None
baseline_metrics,13.1,0,38,0,87.182,1740,0,0,0,4,16,None
baseline_metrics,14.1,0,38,0,87.328,1740,0,0,0,4,16,None
baseline_metrics,15.1,0,38,0,87.377,1740,0,0,0,4,16,None
baseline_metrics,16.1,0,38,0,87.376,1740,0,0,0,4,16,None
baseline_metrics,17.19,0,38,0,87.377,1740,0,0,0,4,16,None
baseline_metrics,18.2,0,38,0,89.373,1740,0,0,0,4,16,None
baseline_metrics,19.2,0,38,0,88.4,1740,0,0,0,4,16,None
baseline_metrics,20.2,0,38,0,87.474,1740,0,0,0,4,16,None
baseline_metrics,21.2,0,38,0,87.425,1740,0,0,0,4,16,None
baseline_metrics,22.2,0,38,0,87.425,1740,0,0,0,4,16,None
baseline_metrics,23.2,0,38,0,87.621,1740,0,0,0,4,16,None
baseline_metrics,24.2,0,38,0,87.621,1740,0,0,0,4,16,None
baseline_metrics,25.3,0,38,0,87.571,1740,0,0,0,4,16,None
baseline_metrics,26.3,0,38,0,88.351,1740,0,0,0,4,16,None
baseline_metrics,27.3,0,38,0,87.658,1740,0,0,0,4,16,None
baseline_metrics,28.3,0,38,0,87.658,1740,0,0,0,4,16,None
baseline_metrics,29.3,0,38,0,87.62,1740,0,0,0,4,16,None
baseline_metrics,30.3,0,39,0,87.766,1740,0,0,0,4,16,None
baseline_metrics,31.3,0,39,0,87.815,1740,0,0,0,4,16,None
baseline_metrics,32.31,0,39,0,89.665,1740,0,0,0,4,16,None
baseline_metrics,33.4,0,39,0,88.643,1740,0,0,0,4,16,None
baseline_metrics,34.4,0,39,0,87.717,1740,0,0,0,4,16,None
baseline_metrics,35.4,0,39,0,87.863,1740,0,0,0,4,16,None
baseline_metrics,36.4,0,39,0,87.912,1740,0,0,0,4,16,None
baseline_metrics,37.4,0,39,0,87.912,1740,0,0,0,4,16,None
baseline_metrics,38.4,0,39,0,87.863,1740,0,0,0,4,16,None
baseline_metrics,39.41,0,39,0,89.957,1740,0,0,0,4,16,None
baseline_metrics,40.41,0,39,0,88.935,1740,0,0,0,4,16,None
baseline_metrics,41.51,0,39,0,87.912,1740,0,0,0,4,16,None
baseline_metrics,42.51,0,39,0,87.96,1740,0,0,0,4,16,None
baseline_metrics,43.51,0,39,0,88.009,1740,0,0,0,4,16,None
baseline_metrics,44.51,0,39,0,88.009,1740,0,0,0,4,16,None
baseline_metrics,45.51,0,39,0,88.057,1740,0,0,0,4,16,None
baseline_metrics,46.51,0,39,0,88.057,1740,0,0,0,4,16,None
baseline_metrics,47.51,0,39,0,89.313,1740,0,0,0,4,16,None
baseline_metrics,48.51,0,39,0,88.661,1740,0,0,0,4,16,None
baseline_metrics,49.61,0,39,0,88.009,1740,0,0,0,4,16,None
baseline_metrics,50.61,0,39,0,88.021,1740,0,0,0,4,16,None
baseline_metrics,51.61,0,39,0,88.021,1740,0,0,0,4,16,None
baseline_metrics,52.61,0,39,0,88.106,1740,0,0,0,4,16,None
baseline_metrics,53.61,0,39,0,88.203,1740,0,0,0,4,16,None
baseline_metrics,54.62,0,39,0,90.054,1740,0,0,0,4,16,None
baseline_metrics,55.62,0,39,0,89.129,1740,0,0,0,4,16,None
baseline_metrics,56.62,0,39,0,88.204,1740,0,0,0,4,16,None
baseline_metrics,57.71,0,39,0,88.253,1740,0,0,0,4,16,None
baseline_metrics,58.71,0,39,0,88.253,1740,0,0,0,4,16,None
baseline_metrics,59.71,0,39,0,88.204,1740,0,0,0,4,16,None
baseline_metrics,60.71,0,39,0,88.204,1740,0,0,0,4,16,None
baseline_metrics,61.71,0,39,0,90.152,1740,0,0,0,4,16,None
baseline_metrics,62.71,0,39,0,89.227,1740,0,0,0,4,16,None
baseline_metrics,63.71,0,39,0,88.252,1740,0,0,0,4,16,None
baseline_metrics,64.71,0,40,0,88.204,1740,0,0,0,4,16,None
baseline_metrics,65.81,0,39,0,88.253,1740,0,0,0,4,16,None
baseline_metrics,66.81,0,39,0,88.351,1740,0,0,0,4,16,None
baseline_metrics,67.81,0,40,0,88.35,1740,0,0,0,4,16,None
baseline_metrics,68.81,0,40,0,88.302,1740,0,0,0,4,16,None
baseline_metrics,69.81,0,40,0,89.86,1740,0,0,0,4,16,None
baseline_metrics,70.81,0,40,0,89.178,1740,0,0,0,4,16,None
baseline_metrics,71.82,0,40,0,88.545,1740,0,0,0,4,16,None
baseline_metrics,72.82,0,40,0,88.594,1740,0,0,0,4,16,None
baseline_metrics,73.92,0,40,0,88.594,1740,0,0,0,4,16,None
baseline_metrics,74.92,0,40,0,88.582,1740,0,0,0,4,16,None
baseline_metrics,75.92,0,40,0,88.631,1740,0,0,0,4,16,None
baseline_metrics,76.92,0,40,0,90.541,1740,0,0,0,4,16,None
baseline_metrics,77.92,0,40,0,89.616,1740,0,0,0,4,16,None
baseline_metrics,78.92,0,40,0,88.691,1740,0,0,0,4,16,None
baseline_metrics,79.92,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,80.92,0,40,0,88.691,1740,0,0,0,4,16,None
baseline_metrics,82.02,0,40,0,88.691,1740,0,0,0,4,16,None
baseline_metrics,83.02,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,84.02,0,40,0,90.638,1740,0,0,0,4,16,None
baseline_metrics,85.02,0,40,0,89.616,1740,0,0,0,4,16,None
baseline_metrics,86.02,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,87.02,0,40,0,88.71,1740,0,0,0,4,16,None
baseline_metrics,88.02,0,40,0,88.662,1740,0,0,0,4,16,None
baseline_metrics,89.02,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,90.13,0,40,0,88.739,1740,0,0,0,4,16,None
baseline_metrics,91.13,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,92.13,0,40,0,89.373,1740,0,0,0,4,16,None
baseline_metrics,93.13,0,40,0,88.983,1740,0,0,0,4,16,None
baseline_metrics,94.13,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,95.14,0,40,0,88.691,1740,0,0,0,4,16,None
baseline_metrics,96.14,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,97.14,0,40,0,88.642,1740,0,0,0,4,16,None
baseline_metrics,98.23,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,99.23,0,40,0,89.811,1740,0,0,0,4,16,None
baseline_metrics,100.23,0,40,0,89.811,1740,0,0,0,4,16,None
baseline_metrics,101.23,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,102.23,0,40,0,88.836,1740,0,0,0,4,16,None
baseline_metrics,103.23,0,40,0,88.836,1740,0,0,0,4,16,None
baseline_metrics,104.23,0,40,0,88.836,1740,0,0,0,4,16,None
baseline_metrics,105.24,0,40,0,90.833,1740,0,0,0,4,16,None
baseline_metrics,106.32,0,40,0,90.833,1740,0,0,0,4,16,None
baseline_metrics,107.33,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,108.33,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,109.33,0,40,0,88.837,1740,0,0,0,4,16,None
baseline_metrics,110.33,0,40,0,88.886,1740,0,0,0,4,16,None
baseline_metrics,111.33,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,112.33,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,113.33,0,40,0,88.788,1740,0,0,0,4,16,None
baseline_metrics,114.43,0,40,0,89.459,1740,0,0,0,4,16,None
baseline_metrics,115.43,0,40,0,88.729,1740,0,0,0,4,16,None
baseline_metrics,116.43,0,40,0,88.934,1740,0,0,0,4,16,None
baseline_metrics,117.43,0,40,0,88.934,1740,0,0,0,4,16,None
baseline_metrics,118.43,0,40,0,88.837,1740,0,0,0,4,16,None
baseline_metrics,119.44,0,40,0,88.885,1740,0,0,0,4,16,None
baseline_metrics,120.44,0,40,0,90.886,1740,0,0,0,4,16,None
memory_thermal_asym,0.0,0,40,0,89.058,1740,0,0,0,4,16,None
memory_thermal_asym,1.37,0,46,0,173.233,1740,0,0,0,4,16,None
memory_thermal_asym,2.37,0,47,0,211.279,1740,0,0,0,4,16,None
memory_thermal_asym,3.37,0,48,0,209.569,1740,0,0,0,4,16,None
memory_thermal_asym,4.38,0,49,0,211.187,1740,0,0,0,4,16,None
memory_thermal_asym,5.64,0,49,0,213.546,1740,0,0,0,4,16,None
memory_thermal_asym,6.64,0,49,0,214.286,1740,0,0,0,4,16,None
memory_thermal_asym,7.64,0,50,0,216.112,1740,0,0,0,4,16,None
memory_thermal_asym,8.64,0,50,0,218.847,1740,0,0,0,4,16,None
memory_thermal_asym,9.91,0,51,0,218.361,1740,0,0,0,4,16,None
memory_thermal_asym,10.92,0,51,0,218.739,1740,0,0,0,4,16,None
memory_thermal_asym,11.92,0,52,0,219.046,1740,0,0,0,4,16,None
memory_thermal_asym,12.92,0,52,0,219.452,1740,0,0,0,4,16,None
memory_thermal_asym,14.18,0,52,0,219.174,1740,0,0,0,4,16,None
memory_thermal_asym,15.19,0,53,0,219.533,1740,0,0,0,4,16,None
memory_thermal_asym,16.19,0,53,0,220.494,1740,0,0,0,4,16,None
memory_thermal_asym,17.19,0,53,0,220.809,1740,0,0,0,4,16,None
memory_thermal_asym,18.46,0,53,0,220.432,1740,0,0,0,4,16,None
memory_thermal_asym,19.46,0,54,0,220.878,1740,0,0,0,4,16,None
memory_thermal_asym,20.47,0,54,0,221.482,1740,0,0,0,4,16,None
memory_thermal_asym,21.47,0,54,0,221.829,1740,0,0,0,4,16,None
memory_thermal_asym,22.74,0,54,0,221.337,1740,0,0,0,4,16,None
memory_thermal_asym,23.74,0,55,0,221.567,1740,0,0,0,4,16,None
memory_thermal_asym,24.75,0,55,0,218.077,1740,0,0,0,4,16,None
memory_thermal_asym,25.75,0,55,0,216.067,1740,0,0,0,4,16,None
memory_thermal_asym,27.02,0,55,0,215.974,1740,0,0,0,4,16,None
memory_thermal_asym,28.02,0,55,0,216.142,1740,0,0,0,4,16,None
memory_thermal_asym,29.02,0,55,0,216.406,1740,0,0,0,4,16,None
memory_thermal_asym,30.02,0,56,0,217.107,1740,0,0,0,4,16,None
memory_thermal_asym,31.28,0,56,0,217.002,1740,0,0,0,4,16,None
memory_thermal_asym,32.29,0,56,0,217.207,1740,0,0,0,4,16,None
memory_thermal_asym,33.29,0,56,0,217.622,1740,0,0,0,4,16,None
memory_thermal_asym,34.29,0,56,0,217.305,1740,0,0,0,4,16,None
memory_thermal_asym,35.56,0,56,0,217.357,1740,0,0,0,4,16,None
memory_thermal_asym,36.56,0,57,0,216.367,1740,0,0,0,4,16,None
memory_thermal_asym,37.56,0,57,0,217.357,1740,0,0,0,4,16,None
memory_thermal_asym,38.56,0,57,0,216.289,1740,0,0,0,4,16,None
memory_thermal_asym,39.83,0,57,0,217.383,1740,0,0,0,4,16,None
memory_thermal_asym,40.83,0,57,0,217.454,1740,0,0,0,4,16,None
memory_thermal_asym,41.84,0,57,0,217.931,1740,0,0,0,4,16,None
memory_thermal_asym,42.84,0,58,0,217.728,1740,0,0,0,4,16,None
memory_thermal_asym,44.1,0,58,0,217.481,1740,0,0,0,4,16,None
memory_thermal_asym,45.1,0,58,0,212.965,1740,0,0,0,4,16,None
memory_thermal_asym,46.1,0,58,0,216.944,1740,0,0,0,4,16,None
memory_thermal_asym,47.1,0,58,0,218.565,1740,0,0,0,4,16,None
memory_thermal_asym,48.35,0,58,0,218.256,1740,0,0,0,4,16,None
memory_thermal_asym,49.36,0,58,0,218.291,1740,0,0,0,4,16,None
memory_thermal_asym,50.36,0,58,0,219.006,1740,0,0,0,4,16,None
memory_thermal_asym,51.36,0,59,0,219.147,1740,0,0,0,4,16,None
memory_thermal_asym,52.63,0,59,0,218.547,1740,0,0,0,4,16,None
memory_thermal_asym,53.63,0,59,0,219.068,1740,0,0,0,4,16,None
memory_thermal_asym,54.63,0,59,0,219.456,1740,0,0,0,4,16,None
memory_thermal_asym,55.63,0,59,0,219.622,1740,0,0,0,4,16,None
memory_thermal_asym,56.89,0,59,0,219.625,1740,0,0,0,4,16,None
memory_thermal_asym,57.89,0,59,0,219.526,1740,0,0,0,4,16,None
memory_thermal_asym,58.9,0,59,0,220.249,1740,0,0,0,4,16,None
memory_thermal_asym,59.9,0,59,0,220.37,1740,0,0,0,4,16,None
memory_thermal_asym,61.16,0,59,0,219.768,1740,0,0,0,4,16,None
memory_thermal_asym,62.16,0,60,0,220.297,1740,0,0,0,4,16,None
memory_thermal_asym,63.17,0,60,0,220.317,1740,0,0,0,4,16,None
memory_thermal_asym,64.17,0,60,0,218.243,1740,0,0,0,4,16,None
memory_thermal_asym,65.43,0,60,0,217.552,1740,0,0,0,4,16,None
memory_thermal_asym,66.43,0,60,0,221.125,1740,0,0,0,4,16,None
memory_thermal_asym,67.43,0,60,0,223.441,1740,0,0,0,4,16,None
memory_thermal_asym,68.44,0,60,0,223.526,1740,0,0,0,4,16,None
memory_thermal_asym,69.69,0,61,0,223.323,1740,0,0,0,4,16,None
memory_thermal_asym,70.69,0,61,0,223.45,1740,0,0,0,4,16,None
memory_thermal_asym,71.7,0,61,0,223.753,1740,0,0,0,4,16,None
memory_thermal_asym,72.7,0,61,0,223.93,1740,0,0,0,4,16,None
memory_thermal_asym,73.96,0,61,0,223.485,1740,0,0,0,4,16,None
memory_thermal_asym,74.96,0,61,0,220.8,1740,0,0,0,4,16,None
memory_thermal_asym,75.96,0,61,0,220.809,1740,0,0,0,4,16,None
memory_thermal_asym,76.96,0,61,0,223.025,1740,0,0,0,4,16,None
memory_thermal_asym,78.21,0,61,0,223.914,1740,0,0,0,4,16,None
memory_thermal_asym,79.21,0,61,0,223.925,1740,0,0,0,4,16,None
memory_thermal_asym,80.21,0,61,0,224.507,1740,0,0,0,4,16,None
memory_thermal_asym,81.22,0,62,0,224.725,1740,0,0,0,4,16,None
memory_thermal_asym,82.48,0,62,0,224.275,1740,0,0,0,4,16,None
memory_thermal_asym,83.48,0,61,0,218.408,1740,0,0,0,4,16,None
memory_thermal_asym,84.48,0,62,0,220.318,1740,0,0,0,4,16,None
memory_thermal_asym,85.48,0,62,0,222.579,1740,0,0,0,4,16,None
memory_thermal_asym,86.72,0,62,0,221.65,1740,0,0,0,4,16,None
memory_thermal_asym,87.72,0,62,0,224.942,1740,0,0,0,4,16,None
memory_thermal_asym,88.72,0,62,0,225.337,1740,0,0,0,4,16,None
memory_thermal_asym,89.73,0,62,0,225.393,1740,0,0,0,4,16,None
memory_thermal_asym,90.99,0,62,0,225.435,1740,0,0,0,4,16,None
memory_thermal_asym,91.99,0,62,0,225.508,1740,0,0,0,4,16,None
memory_thermal_asym,92.99,0,62,0,225.921,1740,0,0,0,4,16,None
memory_thermal_asym,93.99,0,62,0,225.93,1740,0,0,0,4,16,None
memory_thermal_asym,95.26,0,62,0,225.318,1740,0,0,0,4,16,None
memory_thermal_asym,96.26,0,63,0,225.397,1740,0,0,0,4,16,None
memory_thermal_asym,97.26,0,63,0,226.515,1740,0,0,0,4,16,None
memory_thermal_asym,98.26,0,63,0,226.724,1740,0,0,0,4,16,None
memory_thermal_asym,99.54,0,63,0,226.081,1740,0,0,0,4,16,None
memory_thermal_asym,100.54,0,63,0,226.046,1740,0,0,0,4,16,None
memory_thermal_asym,101.54,0,63,0,226.299,1740,0,0,0,4,16,None
memory_thermal_asym,102.55,0,63,0,226.437,1740,0,0,0,4,16,None
memory_thermal_asym,103.81,0,63,0,226.169,1740,0,0,0,4,16,None
memory_thermal_asym,104.81,0,63,0,226.519,1740,0,0,0,4,16,None
memory_thermal_asym,105.81,0,63,0,226.863,1740,0,0,0,4,16,None
memory_thermal_asym,106.82,0,63,0,226.881,1740,0,0,0,4,16,None
memory_thermal_asym,108.08,0,63,0,226.537,1740,0,0,0,4,16,None
memory_thermal_asym,109.08,0,63,0,226.516,1740,0,0,0,4,16,None
memory_thermal_asym,110.08,0,63,0,227.037,1740,0,0,0,4,16,None
memory_thermal_asym,111.09,0,63,0,227.225,1740,0,0,0,4,16,None
memory_thermal_asym,112.35,0,63,0,226.681,1740,0,0,0,4,16,None
memory_thermal_asym,113.35,0,63,0,226.884,1740,0,0,0,4,16,None
memory_thermal_asym,114.36,0,63,0,226.958,1740,0,0,0,4,16,None
memory_thermal_asym,115.36,0,63,0,227.47,1740,0,0,0,4,16,None
memory_thermal_asym,116.62,0,64,0,226.909,1740,0,0,0,4,16,None
memory_thermal_asym,117.62,0,64,0,227.145,1740,0,0,0,4,16,None
memory_thermal_asym,118.63,0,64,0,227.603,1740,0,0,0,4,16,None
memory_thermal_asym,119.63,0,64,0,227.729,1740,0,0,0,4,16,None
memory_thermal_asym,120.68,0,61,0,208.573,1740,0,0,0,4,16,None
memory_cache_fracture,0.0,0,58,0,103.762,1740,0,0,0,4,16,None
memory_cache_fracture,1.0,0,62,0,171.769,1740,0,0,0,4,16,None
memory_cache_fracture,2.01,0,63,0,236.319,1740,0,0,0,4,16,None
memory_cache_fracture,3.01,0,63,0,236.77,1740,0,0,0,4,16,None
memory_cache_fracture,4.21,0,63,0,236.432,1740,0,0,0,4,16,None
memory_cache_fracture,5.21,0,63,0,236.79,1740,0,0,0,4,16,None
memory_cache_fracture,6.22,0,63,0,237.113,1740,0,0,0,4,16,None
memory_cache_fracture,7.22,0,63,0,237.362,1740,0,0,0,4,16,None
memory_cache_fracture,8.22,0,63,0,237.139,1740,0,0,0,4,16,None
memory_cache_fracture,9.22,0,64,0,237.298,1740,0,0,0,4,16,None
memory_cache_fracture,10.23,0,64,0,237.871,1740,0,0,0,4,16,None
memory_cache_fracture,11.23,0,64,0,238.132,1740,0,0,0,4,16,None
memory_cache_fracture,12.23,0,64,0,237.96,1740,0,0,0,4,16,None
memory_cache_fracture,13.23,0,64,0,238.04,1740,0,0,0,4,16,None
memory_cache_fracture,14.23,0,64,0,238.346,1740,0,0,0,4,16,None
memory_cache_fracture,15.24,0,64,0,238.42,1740,0,0,0,4,16,None
memory_cache_fracture,16.24,0,64,0,238.184,1740,0,0,0,4,16,None
memory_cache_fracture,17.24,0,64,0,238.228,1740,0,0,0,4,16,None
memory_cache_fracture,18.24,0,64,0,238.511,1740,0,0,0,4,16,None
memory_cache_fracture,19.24,0,64,0,238.56,1740,0,0,0,4,16,None
memory_cache_fracture,20.25,0,64,0,238.136,1740,0,0,0,4,16,None
memory_cache_fracture,21.25,0,64,0,238.022,1740,0,0,0,4,16,None
memory_cache_fracture,22.25,0,64,0,238.425,1740,0,0,0,4,16,None
memory_cache_fracture,23.25,0,64,0,238.513,1740,0,0,0,4,16,None
memory_cache_fracture,24.25,0,64,0,238.78,1740,0,0,0,4,16,None
memory_cache_fracture,25.26,0,64,0,238.257,1740,0,0,0,4,16,None
memory_cache_fracture,26.26,0,64,0,238.957,1740,0,0,0,4,16,None
memory_cache_fracture,27.26,0,64,0,239.063,1740,0,0,0,4,16,None
memory_cache_fracture,28.26,0,65,0,239.198,1740,0,0,0,4,16,None
memory_cache_fracture,29.26,0,64,0,238.887,1740,0,0,0,4,16,None
memory_cache_fracture,30.26,0,65,0,239.329,1740,0,0,0,4,16,None
memory_cache_fracture,31.27,0,65,0,239.351,1740,0,0,0,4,16,None
memory_cache_fracture,32.27,0,65,0,238.983,1740,0,0,0,4,16,None
memory_cache_fracture,33.27,0,65,0,239.2,1740,0,0,0,4,16,None
memory_cache_fracture,34.27,0,65,0,239.523,1740,0,0,0,4,16,None
memory_cache_fracture,35.27,0,65,0,239.29,1740,0,0,0,4,16,None
memory_cache_fracture,36.28,0,65,0,238.879,1740,0,0,0,4,16,None
memory_cache_fracture,37.28,0,65,0,238.852,1740,0,0,0,4,16,None
memory_cache_fracture,38.28,0,65,0,239.678,1740,0,0,0,4,16,None
memory_cache_fracture,39.28,0,65,0,240.148,1740,0,0,0,4,16,None
memory_cache_fracture,40.28,0,65,0,240.374,1740,0,0,0,4,16,None
memory_cache_fracture,41.29,0,65,0,240.258,1740,0,0,0,4,16,None
memory_cache_fracture,42.29,0,65,0,240.878,1740,0,0,0,4,16,None
memory_cache_fracture,43.29,0,65,0,240.933,1740,0,0,0,4,16,None
memory_cache_fracture,44.29,0,65,0,240.592,1740,0,0,0,4,16,None
memory_cache_fracture,45.29,0,65,0,240.613,1740,0,0,0,4,16,None
memory_cache_fracture,46.3,0,65,0,240.945,1740,0,0,0,4,16,None
memory_cache_fracture,47.3,0,65,0,240.965,1740,0,0,0,4,16,None
memory_cache_fracture,48.3,0,65,0,240.648,1740,0,0,0,4,16,None
memory_cache_fracture,49.3,0,65,0,240.618,1740,0,0,0,4,16,None
memory_cache_fracture,50.3,0,65,0,240.962,1740,0,0,0,4,16,None
memory_cache_fracture,51.31,0,65,0,240.994,1740,0,0,0,4,16,None
memory_cache_fracture,52.31,0,65,0,240.828,1740,0,0,0,4,16,None
memory_cache_fracture,53.31,0,65,0,240.73,1740,0,0,0,4,16,None
memory_cache_fracture,54.31,0,65,0,240.824,1740,0,0,0,4,16,None
memory_cache_fracture,55.31,0,65,0,240.881,1740,0,0,0,4,16,None
memory_cache_fracture,56.32,0,65,0,240.787,1740,0,0,0,4,16,None
memory_cache_fracture,57.32,0,65,0,240.48,1740,0,0,0,4,16,None
memory_cache_fracture,58.32,0,66,0,241.132,1740,0,0,0,4,16,None
memory_cache_fracture,59.32,0,66,0,241.214,1740,0,0,0,4,16,None
memory_cache_fracture,60.32,0,66,0,241.089,1740,0,0,0,4,16,None
memory_cache_fracture,61.33,0,66,0,241.255,1740,0,0,0,4,16,None
memory_cache_fracture,62.33,0,66,0,241.371,1740,0,0,0,4,16,None
memory_cache_fracture,63.33,0,66,0,241.558,1740,0,0,0,4,16,None
memory_cache_fracture,64.33,0,66,0,241.041,1740,0,0,0,4,16,None
memory_cache_fracture,65.33,0,66,0,241.177,1740,0,0,0,4,16,None
memory_cache_fracture,66.33,0,66,0,241.599,1740,0,0,0,4,16,None
memory_cache_fracture,67.34,0,66,0,241.647,1740,0,0,0,4,16,None
memory_cache_fracture,68.34,0,66,0,241.555,1740,0,0,0,4,16,None
memory_cache_fracture,69.34,0,66,0,241.192,1740,0,0,0,4,16,None
memory_cache_fracture,70.34,0,66,0,241.573,1740,0,0,0,4,16,None
memory_cache_fracture,71.34,0,66,0,241.528,1740,0,0,0,4,16,None
memory_cache_fracture,72.35,0,66,0,241.181,1740,0,0,0,4,16,None
memory_cache_fracture,73.35,0,66,0,241.12,1740,0,0,0,4,16,None
memory_cache_fracture,74.35,0,66,0,241.535,1740,0,0,0,4,16,None
memory_cache_fracture,75.35,0,66,0,241.635,1740,0,0,0,4,16,None
memory_cache_fracture,76.35,0,66,0,241.689,1740,0,0,0,4,16,None
memory_cache_fracture,77.36,0,66,0,241.437,1740,0,0,0,4,16,None
memory_cache_fracture,78.36,0,66,0,241.976,1740,0,0,0,4,16,None
memory_cache_fracture,79.36,0,66,0,242.07,1740,0,0,0,4,16,None
memory_cache_fracture,80.36,0,66,0,242.125,1740,0,0,0,4,16,None
memory_cache_fracture,81.36,0,66,0,241.709,1740,0,0,0,4,16,None
memory_cache_fracture,82.37,0,66,0,242.075,1740,0,0,0,4,16,None
memory_cache_fracture,83.37,0,66,0,241.97,1740,0,0,0,4,16,None
memory_cache_fracture,84.37,0,66,0,241.676,1740,0,0,0,4,16,None
memory_cache_fracture,85.37,0,66,0,241.623,1740,0,0,0,4,16,None
memory_cache_fracture,86.37,0,66,0,241.979,1740,0,0,0,4,16,None
memory_cache_fracture,87.38,0,66,0,241.901,1740,0,0,0,4,16,None
memory_cache_fracture,88.38,0,66,0,241.522,1740,0,0,0,4,16,None
memory_cache_fracture,89.38,0,66,0,241.534,1740,0,0,0,4,16,None
memory_cache_fracture,90.38,0,66,0,241.788,1740,0,0,0,4,16,None
memory_cache_fracture,91.38,0,66,0,241.743,1740,0,0,0,4,16,None
memory_cache_fracture,92.39,0,66,0,241.512,1740,0,0,0,4,16,None
memory_cache_fracture,93.39,0,66,0,241.713,1740,0,0,0,4,16,None
memory_cache_fracture,94.39,0,66,0,242.017,1740,0,0,0,4,16,None
memory_cache_fracture,95.39,0,66,0,242.595,1740,0,0,0,4,16,None
memory_cache_fracture,96.62,0,66,0,242.008,1740,0,0,0,4,16,None
memory_cache_fracture,97.62,0,66,0,242.078,1740,0,0,0,4,16,None
memory_cache_fracture,98.62,0,66,0,242.348,1740,0,0,0,4,16,None
memory_cache_fracture,99.63,0,66,0,242.369,1740,0,0,0,4,16,None
memory_cache_fracture,100.63,0,66,0,241.991,1740,0,0,0,4,16,None
memory_cache_fracture,101.63,0,66,0,242.146,1740,0,0,0,4,16,None
memory_cache_fracture,102.63,0,66,0,242.409,1740,0,0,0,4,16,None
memory_cache_fracture,103.64,0,66,0,242.385,1740,0,0,0,4,16,None
memory_cache_fracture,104.64,0,66,0,241.944,1740,0,0,0,4,16,None
memory_cache_fracture,105.64,0,66,0,241.975,1740,0,0,0,4,16,None
memory_cache_fracture,106.64,0,66,0,242.26,1740,0,0,0,4,16,None
memory_cache_fracture,107.65,0,66,0,242.24,1740,0,0,0,4,16,None
memory_cache_fracture,108.65,0,66,0,242.214,1740,0,0,0,4,16,None
memory_cache_fracture,109.65,0,66,0,241.911,1740,0,0,0,4,16,None
memory_cache_fracture,110.65,0,66,0,242.096,1740,0,0,0,4,16,None
memory_cache_fracture,111.65,0,66,0,242.117,1740,0,0,0,4,16,None
memory_cache_fracture,112.66,0,66,0,241.685,1740,0,0,0,4,16,None
memory_cache_fracture,113.66,0,66,0,241.975,1740,0,0,0,4,16,None
memory_cache_fracture,114.66,0,66,0,242.337,1740,0,0,0,4,16,None
memory_cache_fracture,115.66,0,66,0,242.376,1740,0,0,0,4,16,None
memory_cache_fracture,116.66,0,66,0,242.119,1740,0,0,0,4,16,None
memory_cache_fracture,117.67,0,66,0,242.346,1740,0,0,0,4,16,None
memory_cache_fracture,118.67,0,66,0,242.481,1740,0,0,0,4,16,None
memory_cache_fracture,119.67,0,66,0,242.536,1740,0,0,0,4,16,None
memory_cache_fracture,120.67,0,66,0,242.078,1740,0,0,0,4,16,None
memory_cache_fracture,121.67,0,63,0,185.156,1740,0,0,0,4,16,None
memory_retention_bake,0.0,0,61,0,112.352,1740,0,0,0,4,16,None
memory_retention_bake,1.0,0,68,0,215.669,1740,0,0,0,4,16,None
memory_retention_bake,2.0,0,69,0,268.782,1740,0,0,0,4,16,None
memory_retention_bake,3.01,0,70,0,270.205,1740,0,0,0,4,16,None
memory_retention_bake,4.01,0,70,0,272.342,1740,0,0,0,4,16,None
memory_retention_bake,5.1,0,71,0,277.073,1740,0,0,0,4,16,None
